m1,m2,dm1,dm2,v1,v2,a1,a2
0.02,0.6,0.137202756698,-0.199109894147,1.06590957419e-10,-3.28053234872e-10,9.76097343249e-11,3.17153252239e-11
0.03,0.6,0.128157671721,-0.202048820412,7.87606560235e-10,-2.4240037446e-09,6.2177291382e-10,2.02026266218e-10
0.04,0.6,0.119112586727,-0.204987746685,4.76474189738e-09,-1.46643677064e-08,3.15974305541e-09,1.02666275218e-09
0.05,0.6,0.110067501664,-0.207926672992,2.35999180021e-08,-7.26330793196e-08,1.26697526991e-08,4.11665216883e-09
0.06,0.6,0.10102241631,-0.210865599418,9.57023383916e-08,-2.94541514836e-07,3.92916146612e-08,1.27666190454e-08
0.07,0.6,0.0919773297391,-0.213804526257,3.1774245773e-07,-9.77910779871e-07,9.03232290935e-08,2.93477904842e-08
0.08,0.6,0.0829322380679,-0.21674345447,8.6371020875e-07,-2.65822724431e-06,1.36440708292e-07,4.43322162562e-08
0.09,0.6,0.073887125035,-0.219682386955,1.92220766454e-06,-5.91595204813e-06,6.08870659528e-08,1.97829422746e-08
0.1,0.6,0.0648419225247,-0.222621331101,3.50244744829e-06,-1.07794642635e-05,-3.31397323412e-07,-1.07680538826e-07
0.11,0.6,0.0557963452258,-0.225560298012,5.2249447017e-06,-1.60809725651e-05,-1.1542539483e-06,-3.75055436976e-07
0.12,0.6,0.046749198129,-0.228499251021,6.38155482768e-06,-1.96416661723e-05,-2.21571528049e-06,-7.19992519262e-07
0.13,0.6,0.0376954768048,-0.23143768824,6.38090215037e-06,-1.96436749065e-05,-3.02149976586e-06,-9.81938234472e-07
0.14,0.6,0.0286142369576,-0.234372050676,5.22204449602e-06,-1.60898984804e-05,-3.13329903013e-06,-1.0184926644e-06
0.15,0.6,0.0194180505722,-0.237281381677,3.49419855197e-06,-1.08048517559e-05,-2.54233546023e-06,-8.26562465351e-07
0.16,0.6,0.00974589978409,-0.240053745503,1.90323150214e-06,-5.97435467073e-06,-1.63907397559e-06,-5.32176799514e-07
0.17,0.6,-0.00182735816866,-0.242143450171,8.27994247034e-07,-2.7681496717e-06,-8.50943222112e-07,-2.72821769173e-07
0.18,0.6,-0.0199877018755,-0.241359928932,2.62707285284e-07,-1.14729162407e-06,-3.6674402481e-07,-1.08995877846e-07
0.19,0.6,-0.0520749511002,-0.233007643285,2.62705327226e-08,-5.082306401e-07,-1.46341984567e-07,-2.90250928193e-08
0.2,0.6,-0.0891558476986,-0.218841674274,-4.81163485507e-08,-2.93353052237e-07,-7.05398667711e-08,2.09986476411e-09
0.21,0.6,-0.112960532772,-0.208627007701,-5.5883473541e-08,-2.0132038192e-07,-4.72891619795e-08,1.07706589601e-08
0.22,0.6,-0.126602694605,-0.203076888198,-4.12037114486e-08,-1.31659991885e-07,-3.44180554208e-08,1.03589947476e-08
0.23,0.6,-0.136826241587,-0.199385029155,-2.36969786128e-08,-7.35879074272e-08,-2.19830006437e-08,7.02243073036e-09
0.24,0.6,-0.146157645679,-0.196243154923,-1.10357338422e-08,-3.40371950358e-08,-1.15339434225e-08,3.73330876667e-09
0.25,0.6,-0.155271375568,-0.193250789543,-4.19681333398e-09,-1.2923058381e-08,-4.90665223067e-09,1.59288305729e-09
0.26,0.6,-0.164332865473,-0.190297950286,-1.30589992106e-09,-4.01963652803e-09,-1.69092422509e-09,5.49305193265e-10
0.27,0.6,-0.173381867931,-0.18735542896,-3.32641926093e-10,-1.0237963669e-09,-4.72675892645e-10,1.53574658139e-10
0.28,0.6,-0.182427888224,-0.184415579262,-6.93697041819e-11,-2.13499479556e-10,-1.07330926036e-10,3.48735611457e-11
0.29,0.6,-0.191473196499,-0.181476416994,-1.18440474867e-11,-3.64522904143e-11,-1.98211977737e-11,6.44028164146e-12
0.3,0.6,-0.200518334783,-0.178537430678,-1.65565813272e-12,-5.0955937957e-12,-2.97986696157e-12,9.6821690983e-13
0.31,0.6,-0.209563432483,-0.175598489193,-1.89488164278e-13,-5.83184658811e-13,-3.64973649319e-13,1.18587111284e-13
0.32,0.6,-0.218608520493,-0.172659559086,-1.77555677555e-14,-5.46460198075e-14,-3.64414846288e-14,1.18405557418e-14
0.33,0.6,-0.227653606191,-0.169720631856,-1.36216002554e-15,-4.19229750819e-15,-2.96772810845e-15,9.64273308347e-16
0.34,0.6,-0.236698691336,-0.166781705351,-8.55584285241e-17,-2.63321767274e-16,-1.97211137269e-16,6.40777827036e-17
0.35,0.6,-0.245743776349,-0.163842779028,-4.39985708528e-18,-1.35413677214e-17,-1.06972976565e-17,3.47576270363e-18
0.36,0.6,-0.254788861331,-0.16090385275,-1.85248817538e-19,-5.70137236046e-19,-4.7378832393e-19,1.53943158278e-19
0.37,0.6,-0.263833946324,-0.157964926403,-6.38577221662e-21,-1.96533860056e-20,-1.71386033686e-20,5.56866980527e-21
0.38,0.6,-0.272879031962,-0.155025996631,-1.80223959215e-22,-5.54672290716e-22,-5.06459658793e-22,1.64558724693e-22
0.39,0.6,-0.281924140759,-0.152086919684,-4.16441142376e-24,-1.28167192914e-23,-1.2228621918e-23,3.97332638966e-24
0.4,0.6,-0.290970046896,-0.149141523987,-7.87905153632e-26,-2.42475226616e-25,-2.41299063852e-25,7.84080033197e-26
0.41,0.6,-0.300041850212,-0.145925273735,-1.22504602672e-27,-3.75907775772e-27,-3.89484625432e-27,1.26901951392e-27
0.42,0.6,-0.30982899817,-0.131792488847,-1.80492945533e-29,-4.94965831762e-29,-5.31498196565e-29,1.92104946537e-29
0.43,0.6,-0.32342517619,0.0011954109621,-1.29732992454e-30,-1.32031420611e-30,-1.38889859895e-30,1.33024276845e-30
0.44,0.6,-0.328834393821,0.056634963473,-4.1221454261e-31,-3.02702459015e-31,-3.14596047183e-31,4.2788063982e-31
0.45,0.6,-0.332304768073,0.063038423865,-1.21592582766e-31,-8.83645303049e-32,-9.39322477619e-32,1.29249726443e-31
0.46,0.6,-0.335758931678,0.0678331696897,-2.94581964085e-32,-2.14027595945e-32,-2.32931740368e-32,3.20600864001e-32
0.47,0.6,-0.339213705642,0.0725895553368,-5.84358250476e-33,-4.24560701069e-33,-4.72827342762e-33,6.50791631144e-33
0.48,0.6,-0.342658288099,0.0773615526948,-9.49169070663e-34,-6.89531544584e-34,-7.85409221112e-34,1.08114521506e-33
0.49,0.6,-0.345025936288,0.0837753614383,-1.27708646684e-34,-9.168740173e-35,-1.06761641538e-34,1.48618869995e-34
0.5,0.6,-0.290707348807,0.171697831901,-3.06994920896e-35,-9.98174102186e-36,-1.18759817061e-35,3.51277050742e-35
0.51,0.6,-0.232929642328,0.255058180107,-1.57018238505e-34,-8.89700901878e-37,-1.08110410527e-36,1.74008631577e-34
0.52,0.6,-0.231774503014,0.256631084386,-1.17172960927e-33,-6.49248028712e-38,-8.05389869521e-38,1.29754547219e-33
0.53,0.6,-0.231762840916,0.256646061312,-7.21406774598e-33,-3.4003919067e-39,-4.37726405352e-39,7.98861446995e-33
0.54,0.6,-0.231761822571,0.25664659387,-3.63670625978e-32,1.02445761847e-37,1.11455736085e-37,4.027164739e-32
0.55,0.6,-0.231724153267,0.256662295924,-1.50122588225e-31,1.80123177466e-35,1.91464260044e-35,1.66239554946e-31
0.56,0.6,-0.230165275678,0.257284201333,-5.10766851542e-31,2.58811146014e-33,2.68542840426e-33,5.65357347643e-31
0.57,0.6,-0.182651078951,0.27535066406,-1.82230401549e-30,3.04464928045e-31,3.08191584969e-31,1.97809406695e-30
0.58,0.6,-0.063764037224,0.317396048022,-4.35404179413e-29,2.93246388933e-29,2.89398560335e-29,4.33520743482e-29
0.59,0.6,-0.0567778723662,0.316421599681,-3.1886857373e-27,2.31243309788e-27,2.22344374926e-27,3.06683528971e-27
0.6,0.6,-0.0599766564702,0.311753938234,-2.05496608734e-25,1.4929552295e-25,1.39763824797e-25,1.92378312666e-25
0.61,0.6,-0.0634256577344,0.307000555768,-1.08618774793e-23,7.89160783909e-24,7.18762900686e-24,9.89293493679e-24
0.62,0.6,-0.0668804364747,0.302245314026,-4.70071888549e-22,3.41527210024e-22,3.02399286223e-22,4.1621692286e-22
0.63,0.6,-0.0703353483621,0.297490032314,-1.66557881504e-20,1.2101138422e-20,1.04078379548e-20,1.43251600024e-20
0.64,0.6,-0.0737902633128,0.292734749751,-4.83178064825e-19,3.51049412706e-19,2.93024269459e-19,4.03313306731e-19
0.65,0.6,-0.0772451783185,0.287979467169,-1.14759946142e-17,8.33779813994e-18,6.74817994517e-18,9.28807287091e-18
0.66,0.6,-0.0807000932624,0.283224184583,-2.23159081437e-16,1.62134563303e-16,1.27111301749e-16,1.74953697483e-16
0.67,0.6,-0.0841550079493,0.278468901988,-3.55287475675e-15,2.58131461603e-15,1.95824966932e-15,2.69529943226e-15
0.68,0.6,-0.087609921596,0.273713619364,-4.6311232187e-14,3.36470801763e-14,2.46721737916e-14,3.39583335158e-14
0.69,0.6,-0.0910648310385,0.268958336669,-4.94235438112e-13,3.5908308556e-13,2.54195608905e-13,3.49870222336e-13
0.7,0.6,-0.0945197235109,0.264203053887,-4.31839685611e-12,3.13749973458e-12,2.1414703139e-12,2.94748040688e-12
0.71,0.6,-0.0979745475816,0.259447771611,-3.08924535843e-11,2.24447042703e-11,1.47501831267e-11,2.03018682054e-11
0.72,0.6,-0.101429096367,0.254692495098,-1.80935460942e-10,1.31457870143e-10,8.30572764138e-11,1.14318144098e-10
0.73,0.6,-0.104882539118,0.249937257998,-8.6763582817e-10,6.30385635012e-10,3.8229894913e-10,5.26182176685e-10
0.74,0.6,-0.108331546329,0.245182249951,-3.40642011353e-09,2.47509502077e-09,1.43822480317e-09,1.97943896209e-09
0.75,0.6,-0.111762804843,0.24042846896,-1.09502620047e-08,7.95833448716e-09,4.42213109278e-09,6.08523325018e-09
0.76,0.6,-0.115123264478,0.235680942636,-2.88266642437e-08,2.09713934618e-08,1.11156987496e-08,1.52865867263e-08
0.77,0.6,-0.118203124525,0.230964160714,-6.21919537138e-08,4.5434153078e-08,2.28770584591e-08,3.13855741717e-08
0.78,0.6,-0.120192440718,0.226392745102,-1.1030721281e-07,8.1983153782e-08,3.87855492099e-08,5.27340186125e-08
0.79,0.6,-0.118238473769,0.222455319413,-1.62921784157e-07,1.29502604663e-07,5.53509974163e-08,7.28823971154e-08
0.8,0.6,-0.10536914103,0.220669100702,-2.10508387008e-07,2.08085397123e-07,7.08834950317e-08,8.4323737535e-08
0.81,0.6,-0.0802407337779,0.222361171976,-2.7620449392e-07,4.24286447408e-07,9.2146225524e-08,8.57713542289e-08
0.82,0.6,-0.0637940112019,0.224090999365,-4.59315287312e-07,1.07612938363e-06,1.29205892767e-07,8.34550778188e-08
0.83,0.6,-0.063454719445,0.223231277854,-9.51502646669e-07,2.70939893225e-06,1.59474315938e-07,7.69264650022e-08
0.84,0.6,-0.0700707796685,0.220925988802,-1.959766529e-06,5.91516662884e-06,7.22848979238e-08,3.58695614604e-08
0.85,0.6,-0.0785553528975,0.218157891597,-3.50223177147e-06,1.07281362734e-05,-3.24617294358e-07,-1.00505018934e-07
0.86,0.6,-0.0874754203035,0.215263395586,-5.20020067172e-06,1.59865414223e-05,-1.14556659251e-06,-3.70595775435e-07
0.87,0.6,-0.0964929918117,0.212335880377,-6.34435801148e-06,1.95206684915e-05,-2.20164112439e-06,-7.14927098812e-07
0.88,0.6,-0.105532077735,0.209399866111,-6.34265565588e-06,1.95194316578e-05,-3.00294109099e-06,-9.75622519181e-07
0.89,0.6,-0.114575867132,0.206461679614,-5.19263616585e-06,1.59810454871e-05,-3.11446808616e-06,-1.01193602678e-06
0.9,0.6,-0.123620675456,0.203522940584,-3.48071646133e-06,1.07125044856e-05,-2.52731889827e-06,-8.21173452104e-07
0.91,0.6,-0.13266570218,0.200584061556,-1.91027166287e-06,5.87920650368e-06,-1.62829591831e-06,-5.29065164498e-07
0.92,0.6,-0.141710775108,0.197645147176,-8.58345942654e-07,2.64171662502e-06,-8.40050873859e-07,-2.72949052414e-07
0.93,0.6,-0.150755857649,0.194706223896,-3.15768956101e-07,9.7183686927e-07,-3.48918706819e-07,-1.13370558667e-07
0.94,0.6,-0.159800942146,0.191767298381,-9.51079236686e-08,2.92712087444e-07,-1.17104126113e-07,-3.80494370005e-08
0.95,0.6,-0.16884602703,0.188828372306,-2.34533366777e-08,7.21819479797e-08,-3.18395789974e-08,-1.03453063328e-08
0.96,0.6,-0.177891111987,0.185889446091,-4.73514761596e-09,1.45732858539e-08,-7.02632713386e-09,-2.28299207789e-09
0.97,0.6,-0.186936196957,0.182950519841,-7.82714657552e-10,2.40894801546e-09,-1.26029715755e-09,-4.09495369595e-10
0.98,0.6,-0.195981281929,0.180011593582,-1.05928910357e-10,3.26015663503e-10,-1.83940980791e-10,-5.97660476035e-11
0.99,0.6,-0.205026366901,0.177072667321,-1.17372578367e-11,3.61235652152e-11,-2.18636003302e-11,-7.10391437785e-12
0.0,0.61,0.152354000375,-0.194186956657,1.31204078291e-13,-4.03804631841e-13,1.47905798616e-13,4.80575071418e-14
0.01,0.61,0.14330891538,-0.197125882938,1.44628569644e-12,-4.45120968134e-12,1.44773284327e-12,4.70396914985e-13
0.02,0.61,0.134263830313,-0.200064809272,1.30527479176e-11,-4.01722275082e-11,1.1417309773e-11,3.70970879934e-12
0.03,0.61,0.125218744945,-0.203003735806,9.64474860651e-11,-2.96834844005e-10,7.21822937268e-11,2.34534482641e-11
0.04,0.61,0.116173658309,-0.205942663086,5.83473275201e-10,-1.79574619333e-09,3.62987602521e-10,1.17941805472e-10
0.05,0.61,0.107128566371,-0.208881593092,2.88996174838e-09,-8.89438976773e-09,1.43290150071e-09,4.65577614452e-10
0.06,0.61,0.0980834522184,-0.211820532857,1.17193677164e-08,-3.60685402755e-08,4.33060714732e-09,1.4070948322e-09
0.07,0.61,0.0890382450201,-0.214759506535,3.89096032175e-08,-1.19751934621e-07,9.46408226185e-09,3.07500752679e-09
0.08,0.61,0.0799926480916,-0.217698593111,1.05766529232e-07,-3.25521477593e-07,1.23687927042e-08,4.01826453762e-09
0.09,0.61,0.0709454187953,-0.220638030453,2.35381104356e-07,-7.24480489839e-07,-2.19584240265e-09,-7.18371507972e-10
0.1,0.61,0.0618913533105,-0.223578425371,4.28842733448e-07,-1.32023863581e-06,-5.8134301894e-08,-1.89210846612e-08
0.11,0.61,0.0528086745762,-0.226520687213,6.39450895026e-07,-1.97050456886e-06,-1.67352242796e-07,-5.45436262221e-08
0.12,0.61,0.0436065134516,-0.229461793668,7.79459034406e-07,-2.41160095651e-06,-3.02361844507e-07,-9.89317204457e-08
0.13,0.61,0.0339102669777,-0.232360922718,7.72894268219e-07,-2.43180522933e-06,-3.98775027706e-07,-1.31745567509e-07
0.14,0.61,0.0222513383581,-0.23494242491,6.10280017627e-07,-2.060283298e-06,-4.0229448505e-07,-1.35747546689e-07
0.15,0.61,0.00393240915093,-0.235887475157,3.45873630508e-07,-1.57559127802e-06,-3.17764182778e-07,-1.1056761307e-07
0.16,0.61,-0.0275546673009,-0.231997734921,4.45150723658e-08,-1.3119057343e-06,-2.08516583225e-07,-6.89122094434e-08
0.17,0.61,-0.0621198019155,-0.223714596167,-2.53471369836e-07,-1.43114204548e-06,-1.49860788325e-07,-2.13946352817e-08
0.18,0.61,-0.0838776518999,-0.216882575615,-5.1464389893e-07,-1.82341443513e-06,-1.79231835049e-07,2.92588652773e-08
0.19,0.61,-0.0967865611181,-0.212451081627,-6.86637386027e-07,-2.18538962435e-06,-2.7297088641e-07,7.90040573543e-08
0.2,0.61,-0.106815004416,-0.209057501438,-7.1844417926e-07,-2.22893260035e-06,-3.61693822934e-07,1.14894847119e-07
0.21,0.61,-0.116098569907,-0.205990404316,-6.09426792984e-07,-1.87921430017e-06,-3.80386371815e-07,1.23016836423e-07
0.22,0.61,-0.125200805175,-0.203016483812,-4.2226000547e-07,-1.30017633693e-06,-3.16255174432e-07,1.02654045786e-07
0.23,0.61,-0.134259546601,-0.200068173701,-2.39407932208e-07,-7.3690219608e-07,-2.09446041129e-07,6.80380670309e-08
0.24,0.61,-0.143307892637,-0.197126762702,-1.11117018131e-07,-3.41991919821e-07,-1.11232402341e-07,3.61398090986e-08
0.25,0.61,-0.152353756201,-0.19418718496,-4.22230716239e-08,-1.29950060035e-07,-4.75983030484e-08,1.54654530796e-08
0.26,0.61,-0.161399027057,-0.191248089257,-1.31358075546e-08,-4.04279186422e-08,-1.64669618667e-08,5.35042659194e-09
0.27,0.61,-0.170444156408,-0.188309119223,-3.3458309468e-09,-1.02974124708e-08,-4.61686756105e-09,1.50011032645e-09
0.28,0.61,-0.179489251975,-0.185370181719,-6.97737565715e-10,-2.14741560088e-09,-1.05091930458e-09,3.41464335023e-10
0.29,0.61,-0.188534339476,-0.182431252584,-1.19130035298e-10,-3.66644555823e-10,-1.94476967191e-10,6.31893951226e-11
0.3,0.61,-0.197579425052,-0.179492325591,-1.66529633688e-11,-5.12525514522e-11,-2.92887570532e-11,9.51649397535e-12
0.31,0.61,-0.206624510168,-0.176553399145,-1.90591217276e-12,-5.86579452415e-12,-3.59277141651e-12,1.1673621953e-12
0.32,0.61,-0.215669595174,-0.173614472836,-1.78589262533e-13,-5.49641233366e-13,-3.59207614035e-13,1.1671362879e-13
0.33,0.61,-0.224714680154,-0.170675546563,-1.3700894035e-14,-4.21670160189e-14,-2.92878107945e-14,9.5161865858e-15
0.34,0.61,-0.233759765128,-0.167736620299,-8.60564793165e-16,-2.64854609664e-15,-1.94827743197e-15,6.33033711358e-16
0.35,0.61,-0.242804850101,-0.164797694036,-4.4254694319e-17,-1.36201944148e-16,-1.05779659229e-16,3.43698947444e-17
0.36,0.61,-0.25184993508,-0.161858767746,-1.86327183735e-18,-5.73456105721e-18,-4.68900248132e-18,1.52354926235e-18
0.37,0.61,-0.260895020316,-0.158919840276,-6.42294503519e-20,-1.97677919194e-19,-1.69747997161e-19,5.51544684127e-20
0.38,0.61,-0.269940114925,-0.155980862119,-1.81273206208e-21,-5.57901231691e-21,-5.01969249277e-21,1.63099787407e-21
0.39,0.61,-0.278985540849,-0.153039706841,-4.18878236768e-23,-1.28914215268e-22,-1.21280045759e-22,3.94072005739e-23
0.4,0.61,-0.288042191403,-0.150005100965,-7.93530755246e-25,-2.4396221037e-24,-2.39519808738e-24,7.79012629594e-25
0.41,0.61,-0.297446464876,-0.143048859539,-1.3006109347e-26,-3.83068000619e-26,-3.91310180193e-26,1.32328540243e-26
0.42,0.61,-0.311565449339,-0.0524408799976,-5.50553354751e-28,-7.65948375919e-28,-7.8277299913e-28,5.41530657363e-28
0.43,0.61,-0.320509184427,0.0425617408774,-1.75958435886e-28,-1.31640764691e-28,-1.29291438238e-28,1.7217615861e-28
0.44,0.61,-0.324093840969,0.0516700331893,-6.30300636708e-29,-4.58263193528e-29,-4.59558511443e-29,6.32018603962e-29
0.45,0.61,-0.327548765942,0.0565311838638,-1.86486081957e-29,-1.35492317202e-29,-1.39294145766e-29,1.91718271526e-29
0.46,0.61,-0.331003607069,0.0612889830743,-4.51831466545e-30,-3.28274900424e-30,-3.45810528533e-30,4.75967148156e-30
0.47,0.61,-0.334458425819,0.0660444885324,-8.96293461339e-31,-6.51194588672e-31,-7.02495002384e-31,9.66902485997e-31
0.48,0.61,-0.337903452627,0.070816143348,-1.45584333688e-31,-1.05760915804e-31,-1.16774903698e-31,1.60744874148e-31
0.49,0.61,-0.340316297401,0.0771971143921,-1.95880574132e-32,-1.40630891929e-32,-1.58842865699e-32,2.21096112582e-32
0.5,0.61,-0.288328226135,0.163426365702,-4.70871338184e-33,-1.53100765923e-33,-1.76810478768e-33,5.20211148748e-33
0.51,0.61,-0.232883885845,0.245091424141,-2.40835867463e-32,-1.36463057938e-34,-1.61057106736e-34,2.56519866767e-32
0.52,0.61,-0.231774055234,0.246631409846,-1.79720852185e-31,-9.95848185346e-36,-1.2005812795e-35,1.9126418717e-31
0.53,0.61,-0.231762857279,0.246646055171,-1.10649955818e-30,-5.90179763431e-37,-7.27213430445e-37,1.17755739821e-30
0.54,0.61,-0.231762687787,0.246646219726,-5.57798976783e-30,1.00322431921e-36,1.05090870296e-36,5.93619970208e-30
0.55,0.61,-0.231760278203,0.246647295993,-2.3022372997e-29,1.81170617092e-34,1.86253228845e-34,2.45008254394e-29
0.56,0.61,-0.231659845207,0.246690336981,-7.78312922923e-29,2.60317731091e-32,2.61019133056e-32,8.28272940433e-29
0.57,0.61,-0.227569937072,0.248367509163,-2.19445713871e-28,3.06237272215e-30,2.99295761504e-30,2.33171958643e-28
0.58,0.61,-0.143533894518,0.281175127458,-8.93491836431e-28,2.94953428004e-28,2.80787225854e-28,9.05301728116e-28
0.59,0.61,-0.0650794222822,0.308551635794,-3.29173100416e-26,2.32589417974e-26,2.1551965415e-26,3.06259200056e-26
0.6,0.61,-0.0648155937485,0.305179342701,-2.06821116552e-24,1.50164598581e-24,1.35335601089e-24,1.86419568285e-24
0.61,0.61,-0.0681828679914,0.300454832539,-1.09252658509e-22,7.93754628341e-23,6.95239258652e-23,9.56932907273e-23
0.62,0.61,-0.0716357634323,0.295700215364,-4.72808422411e-21,3.43515300288e-21,2.92168476169e-21,4.02135593173e-21
0.63,0.61,-0.0750906319663,0.290944947052,-1.67527445729e-19,1.21715812879e-19,1.00435489725e-19,1.38237593771e-19
0.64,0.61,-0.0785455459245,0.286189664773,-4.85990729843e-18,3.53092933376e-18,2.82404558172e-18,3.88696528232e-18
0.65,0.61,-0.0820004609277,0.281434382198,-1.1542798407e-16,8.38633393483e-17,6.49471952821e-17,8.93921453719e-17
0.66,0.61,-0.0854553759543,0.276679099617,-2.24458129846e-15,1.63078377091e-15,1.22158642528e-15,1.68136947004e-15
0.67,0.61,-0.0889102909782,0.271923817035,-3.57355666517e-14,2.59634089359e-14,1.87901819619e-14,2.58624667337e-14
0.68,0.61,-0.0923652059893,0.267168534454,-4.65808178587e-13,3.38429451693e-13,2.36344347278e-13,3.25300086548e-13
0.69,0.61,-0.0958201209486,0.262413251874,-4.97112461121e-12,3.61173344462e-12,2.43067788232e-12,3.34554108956e-12
0.7,0.61,-0.0992750356988,0.2576579693,-4.34353468355e-11,3.15576267884e-11,2.0437770227e-11,2.81301773614e-11
0.71,0.61,-0.102729949606,0.252902686765,-3.10722742976e-10,2.2575329e-10,1.40479906038e-10,1.93354000808e-10
0.72,0.61,-0.106184860116,0.248147404437,-1.81988479556e-09,1.32222376898e-09,7.8924896899e-10,1.08630796523e-09
0.73,0.61,-0.109639756975,0.243392123161,-8.72681693173e-09,6.34040501964e-09,3.6238505742e-09,4.98780155836e-09
0.74,0.61,-0.113094599049,0.238636847071,-3.42617062871e-08,2.48926094692e-08,1.35960225141e-08,1.87133068137e-08
0.75,0.61,-0.116549221687,0.233881595968,-1.10129445672e-07,8.00140324297e-08,4.16733082492e-08,5.7358233489e-08
0.76,0.61,-0.12000296727,0.229126463184,-2.89827873524e-07,2.10575655218e-07,1.04331959391e-07,1.43599109851e-07
0.77,0.61,-0.123453215593,0.224371883212,-6.24486421617e-07,4.53746441706e-07,2.13300032526e-07,2.93570378098e-07
0.78,0.61,-0.126889556855,0.219619857863,-1.10171353384e-06,8.00667089216e-07,3.56030222434e-07,4.8995813575e-07
0.79,0.61,-0.130270799603,0.214879524376,-1.59164846656e-06,1.15776360801e-06,4.85154916935e-07,6.67379159147e-07
0.8,0.61,-0.133435226625,0.210192126893,-1.88430283122e-06,1.37577864828e-06,5.40023094664e-07,7.41780740728e-07
